"NU_CUSTOMER";"BANDEIRA";"RELATORIO"
1039375321;"1039375321-21";"TIPO DE PAGAMENTO"
1039408319;"1039408319-10";"TIPO DE PAGAMENTO"
1039408319;"1039408319-11";"TIPO DE PAGAMENTO"
1039408319;"1039408319-20";"TIPO DE PAGAMENTO"
1039408319;"1039408319-40";"TIPO DE PAGAMENTO"
1039408319;"1039408319-41";"TIPO DE PAGAMENTO"
1039929629;"1039929629-12";"TIPO DE PAGAMENTO"
1039929629;"1039929629-21";"TIPO DE PAGAMENTO"
1039929629;"1039929629-43";"TIPO DE PAGAMENTO"
1040014558;"1040014558-21";"TIPO DE PAGAMENTO"
1040026858;"1040026858-21";"TIPO DE PAGAMENTO"
1040048622;"1040048622-21";"TIPO DE PAGAMENTO"
1040188483;"1040188483-10";"TIPO DE PAGAMENTO"
1040188483;"1040188483-11";"TIPO DE PAGAMENTO"
1040188483;"1040188483-12";"TIPO DE PAGAMENTO"
1040188483;"1040188483-20";"TIPO DE PAGAMENTO"
1040188483;"1040188483-21";"TIPO DE PAGAMENTO"
1040188483;"1040188483-3";"TIPO DE PAGAMENTO"
1040188483;"1040188483-38";"TIPO DE PAGAMENTO"
1040188483;"1040188483-39";"TIPO DE PAGAMENTO"
1040188483;"1040188483-4";"TIPO DE PAGAMENTO"
1040188483;"1040188483-41";"TIPO DE PAGAMENTO"
1040188483;"1040188483-43";"TIPO DE PAGAMENTO"
1040188483;"1040188483-61";"TIPO DE PAGAMENTO"
1040188483;"1040188483-62";"TIPO DE PAGAMENTO"
1040188483;"1040188483-94";"TIPO DE PAGAMENTO"
1040188483;"1040188483-96";"TIPO DE PAGAMENTO"
1040188483;"1040188483-97";"TIPO DE PAGAMENTO"
1040188483;"1040188483-98";"TIPO DE PAGAMENTO"
1040238766;"1040238766-39";"TIPO DE PAGAMENTO"
1040238766;"1040238766-4";"TIPO DE PAGAMENTO"
1040238766;"1040238766-62";"TIPO DE PAGAMENTO"
1040238766;"1040238766-98";"TIPO DE PAGAMENTO"
1040446946;"1040446946-39";"TIPO DE PAGAMENTO"
1040446946;"1040446946-62";"TIPO DE PAGAMENTO"
1040446946;"1040446946-98";"TIPO DE PAGAMENTO"
1040582530;"1040582530-21";"TIPO DE PAGAMENTO"
1040682488;"1040682488-21";"TIPO DE PAGAMENTO"
1041062890;"1041062890-10";"TIPO DE PAGAMENTO"
1041062890;"1041062890-11";"TIPO DE PAGAMENTO"
1041062890;"1041062890-12";"TIPO DE PAGAMENTO"
1041062890;"1041062890-20";"TIPO DE PAGAMENTO"
1041062890;"1041062890-21";"TIPO DE PAGAMENTO"
1041062890;"1041062890-40";"TIPO DE PAGAMENTO"
1041062890;"1041062890-41";"TIPO DE PAGAMENTO"
1041062890;"1041062890-43";"TIPO DE PAGAMENTO"
1041337598;"1041337598-21";"TIPO DE PAGAMENTO"
1042123133;"1042123133-21";"TIPO DE PAGAMENTO"
1042199695;"1042199695-12";"TIPO DE PAGAMENTO"
1042199695;"1042199695-21";"TIPO DE PAGAMENTO"
1042199695;"1042199695-43";"TIPO DE PAGAMENTO"
1042544236;"1042544236-21";"TIPO DE PAGAMENTO"
1042544236;"1042544236-62";"TIPO DE PAGAMENTO"
1042561432;"1042561432-21";"TIPO DE PAGAMENTO"
1042561432;"1042561432-39";"TIPO DE PAGAMENTO"
1042561432;"1042561432-62";"TIPO DE PAGAMENTO"
1042561432;"1042561432-98";"TIPO DE PAGAMENTO"
1042604530;"1042604530-12";"TIPO DE PAGAMENTO"
1042604530;"1042604530-21";"TIPO DE PAGAMENTO"
1042604530;"1042604530-43";"TIPO DE PAGAMENTO"
1042641290;"1042641290-39";"TIPO DE PAGAMENTO"
1042641290;"1042641290-62";"TIPO DE PAGAMENTO"
1042641290;"1042641290-98";"TIPO DE PAGAMENTO"
1042734361;"1042734361-21";"TIPO DE PAGAMENTO"
1042783508;"1042783508-21";"TIPO DE PAGAMENTO"
1042804181;"1042804181-21";"TIPO DE PAGAMENTO"
1042804181;"1042804181-39";"TIPO DE PAGAMENTO"
1042804181;"1042804181-62";"TIPO DE PAGAMENTO"
1042804181;"1042804181-98";"TIPO DE PAGAMENTO"
1043019984;"1043019984-82";"TIPO DE PAGAMENTO"
1043019984;"1043019984-83";"TIPO DE PAGAMENTO"
1043463868;"1043463868-21";"TIPO DE PAGAMENTO"
1043463868;"1043463868-39";"TIPO DE PAGAMENTO"
1043463868;"1043463868-62";"TIPO DE PAGAMENTO"
1043463868;"1043463868-98";"TIPO DE PAGAMENTO"
1044145509;"1044145509-21";"TIPO DE PAGAMENTO"
1044808451;"1044808451-21";"TIPO DE PAGAMENTO"
1044911147;"1044911147-21";"TIPO DE PAGAMENTO"
1044911147;"1044911147-39";"TIPO DE PAGAMENTO"
1044911147;"1044911147-62";"TIPO DE PAGAMENTO"
1044911147;"1044911147-98";"TIPO DE PAGAMENTO"
1045035804;"1045035804-21";"TIPO DE PAGAMENTO"
1045035804;"1045035804-39";"TIPO DE PAGAMENTO"
1045035804;"1045035804-62";"TIPO DE PAGAMENTO"
1045035804;"1045035804-98";"TIPO DE PAGAMENTO"
1045227428;"1045227428-39";"TIPO DE PAGAMENTO"
1045227428;"1045227428-62";"TIPO DE PAGAMENTO"
1045227428;"1045227428-98";"TIPO DE PAGAMENTO"
1045269236;"1045269236-21";"TIPO DE PAGAMENTO"
1045269236;"1045269236-39";"TIPO DE PAGAMENTO"
1045269236;"1045269236-62";"TIPO DE PAGAMENTO"
1045269236;"1045269236-98";"TIPO DE PAGAMENTO"
1045368595;"1045368595-21";"TIPO DE PAGAMENTO"
1045610264;"1045610264-21";"TIPO DE PAGAMENTO"
1045610264;"1045610264-39";"TIPO DE PAGAMENTO"
1045610264;"1045610264-62";"TIPO DE PAGAMENTO"
1045610264;"1045610264-98";"TIPO DE PAGAMENTO"
1045638150;"1045638150-21";"TIPO DE PAGAMENTO"
1045970180;"1045970180-12";"TIPO DE PAGAMENTO"
1045970180;"1045970180-21";"TIPO DE PAGAMENTO"
1045970180;"1045970180-39";"TIPO DE PAGAMENTO"
1045970180;"1045970180-43";"TIPO DE PAGAMENTO"
1045970180;"1045970180-62";"TIPO DE PAGAMENTO"
1045970180;"1045970180-98";"TIPO DE PAGAMENTO"
1046253430;"1046253430-21";"TIPO DE PAGAMENTO"
1046253430;"1046253430-39";"TIPO DE PAGAMENTO"
1046253430;"1046253430-62";"TIPO DE PAGAMENTO"
1046253430;"1046253430-98";"TIPO DE PAGAMENTO"
1046314863;"1046314863-21";"TIPO DE PAGAMENTO"
1046348865;"1046348865-21";"TIPO DE PAGAMENTO"
1046480291;"1046480291-21";"TIPO DE PAGAMENTO"
1046578151;"1046578151-21";"TIPO DE PAGAMENTO"
1046731162;"1046731162-12";"TIPO DE PAGAMENTO"
1046731162;"1046731162-21";"TIPO DE PAGAMENTO"
1046731162;"1046731162-39";"TIPO DE PAGAMENTO"
1046731162;"1046731162-4";"TIPO DE PAGAMENTO"
1046731162;"1046731162-43";"TIPO DE PAGAMENTO"
1046731162;"1046731162-62";"TIPO DE PAGAMENTO"
1046731162;"1046731162-98";"TIPO DE PAGAMENTO"
1046732770;"1046732770-39";"TIPO DE PAGAMENTO"
1046732770;"1046732770-62";"TIPO DE PAGAMENTO"
1046732770;"1046732770-98";"TIPO DE PAGAMENTO"
1046805425;"1046805425-21";"TIPO DE PAGAMENTO"
1046955524;"1046955524-21";"TIPO DE PAGAMENTO"
1046955524;"1046955524-39";"TIPO DE PAGAMENTO"
1046955524;"1046955524-62";"TIPO DE PAGAMENTO"
1046955524;"1046955524-98";"TIPO DE PAGAMENTO"
1047063317;"1047063317-10";"TIPO DE PAGAMENTO"
1047063317;"1047063317-11";"TIPO DE PAGAMENTO"
1047063317;"1047063317-12";"TIPO DE PAGAMENTO"
1047063317;"1047063317-20";"TIPO DE PAGAMENTO"
1047063317;"1047063317-21";"TIPO DE PAGAMENTO"
1047063317;"1047063317-3";"TIPO DE PAGAMENTO"
1047063317;"1047063317-38";"TIPO DE PAGAMENTO"
1047063317;"1047063317-4";"TIPO DE PAGAMENTO"
1047063317;"1047063317-40";"TIPO DE PAGAMENTO"
1047063317;"1047063317-41";"TIPO DE PAGAMENTO"
1047063317;"1047063317-43";"TIPO DE PAGAMENTO"
1047063317;"1047063317-61";"TIPO DE PAGAMENTO"
1047063317;"1047063317-94";"TIPO DE PAGAMENTO"
1047063317;"1047063317-96";"TIPO DE PAGAMENTO"
1047063317;"1047063317-97";"TIPO DE PAGAMENTO"
1047198280;"1047198280-39";"TIPO DE PAGAMENTO"
1047198280;"1047198280-62";"TIPO DE PAGAMENTO"
1047873521;"1047873521-21";"TIPO DE PAGAMENTO"
1047919424;"1047919424-39";"TIPO DE PAGAMENTO"
1047919424;"1047919424-4";"TIPO DE PAGAMENTO"
1047919424;"1047919424-62";"TIPO DE PAGAMENTO"
1047919424;"1047919424-98";"TIPO DE PAGAMENTO"
1048017297;"1048017297-12";"TIPO DE PAGAMENTO"
1048017297;"1048017297-21";"TIPO DE PAGAMENTO"
1048017297;"1048017297-43";"TIPO DE PAGAMENTO"
1048291755;"1048291755-21";"TIPO DE PAGAMENTO"
1048363080;"1048363080-39";"TIPO DE PAGAMENTO"
1048363080;"1048363080-4";"TIPO DE PAGAMENTO"
1048363080;"1048363080-98";"TIPO DE PAGAMENTO"
1048716047;"1048716047-10";"TIPO DE PAGAMENTO"
1048716047;"1048716047-11";"TIPO DE PAGAMENTO"
1048716047;"1048716047-12";"TIPO DE PAGAMENTO"
1048716047;"1048716047-20";"TIPO DE PAGAMENTO"
1048716047;"1048716047-21";"TIPO DE PAGAMENTO"
1048716047;"1048716047-3";"TIPO DE PAGAMENTO"
1048716047;"1048716047-38";"TIPO DE PAGAMENTO"
1048716047;"1048716047-39";"TIPO DE PAGAMENTO"
1048716047;"1048716047-4";"TIPO DE PAGAMENTO"
1048716047;"1048716047-40";"TIPO DE PAGAMENTO"
1048716047;"1048716047-41";"TIPO DE PAGAMENTO"
1048716047;"1048716047-43";"TIPO DE PAGAMENTO"
1048716047;"1048716047-61";"TIPO DE PAGAMENTO"
1048716047;"1048716047-62";"TIPO DE PAGAMENTO"
1048716047;"1048716047-94";"TIPO DE PAGAMENTO"
1048716047;"1048716047-96";"TIPO DE PAGAMENTO"
1048716047;"1048716047-97";"TIPO DE PAGAMENTO"
1048716047;"1048716047-98";"TIPO DE PAGAMENTO"
1048927757;"1048927757-98";"TIPO DE PAGAMENTO"
1049593453;"1049593453-12";"TIPO DE PAGAMENTO"
1049593453;"1049593453-21";"TIPO DE PAGAMENTO"
1049593453;"1049593453-43";"TIPO DE PAGAMENTO"
1050032800;"1050032800-39";"TIPO DE PAGAMENTO"
1050032800;"1050032800-4";"TIPO DE PAGAMENTO"
1050032800;"1050032800-62";"TIPO DE PAGAMENTO"
1050032800;"1050032800-98";"TIPO DE PAGAMENTO"
1050380565;"1050380565-98";"TIPO DE PAGAMENTO"
1050441475;"1050441475-21";"TIPO DE PAGAMENTO"
1050441475;"1050441475-39";"TIPO DE PAGAMENTO"
1050441475;"1050441475-4";"TIPO DE PAGAMENTO"
1050441475;"1050441475-62";"TIPO DE PAGAMENTO"
1050441475;"1050441475-98";"TIPO DE PAGAMENTO"
1050782361;"1050782361-39";"TIPO DE PAGAMENTO"
1050782361;"1050782361-4";"TIPO DE PAGAMENTO"
1050782361;"1050782361-62";"TIPO DE PAGAMENTO"
1050782361;"1050782361-98";"TIPO DE PAGAMENTO"
1050817904;"1050817904-10";"TIPO DE PAGAMENTO"
1050817904;"1050817904-11";"TIPO DE PAGAMENTO"
1050817904;"1050817904-12";"TIPO DE PAGAMENTO"
1050817904;"1050817904-20";"TIPO DE PAGAMENTO"
1050817904;"1050817904-21";"TIPO DE PAGAMENTO"
1050817904;"1050817904-3";"TIPO DE PAGAMENTO"
1050817904;"1050817904-38";"TIPO DE PAGAMENTO"
1050817904;"1050817904-39";"TIPO DE PAGAMENTO"
1050817904;"1050817904-4";"TIPO DE PAGAMENTO"
1050817904;"1050817904-40";"TIPO DE PAGAMENTO"
1050817904;"1050817904-41";"TIPO DE PAGAMENTO"
1050817904;"1050817904-43";"TIPO DE PAGAMENTO"
1050817904;"1050817904-61";"TIPO DE PAGAMENTO"
1050817904;"1050817904-62";"TIPO DE PAGAMENTO"
1050817904;"1050817904-94";"TIPO DE PAGAMENTO"
1050817904;"1050817904-96";"TIPO DE PAGAMENTO"
1050817904;"1050817904-97";"TIPO DE PAGAMENTO"
1050817904;"1050817904-98";"TIPO DE PAGAMENTO"
1051044348;"1051044348-21";"TIPO DE PAGAMENTO"
1051044348;"1051044348-39";"TIPO DE PAGAMENTO"
1051044348;"1051044348-4";"TIPO DE PAGAMENTO"
1051044348;"1051044348-62";"TIPO DE PAGAMENTO"
1051044348;"1051044348-98";"TIPO DE PAGAMENTO"
1051187998;"1051187998-21";"TIPO DE PAGAMENTO"
1051211465;"1051211465-98";"TIPO DE PAGAMENTO"
1051262566;"1051262566-98";"TIPO DE PAGAMENTO"
1051423748;"1051423748-39";"TIPO DE PAGAMENTO"
1051563710;"1051563710-21";"TIPO DE PAGAMENTO"
1051563710;"1051563710-39";"TIPO DE PAGAMENTO"
1051563710;"1051563710-4";"TIPO DE PAGAMENTO"
1051563710;"1051563710-62";"TIPO DE PAGAMENTO"
1051563710;"1051563710-98";"TIPO DE PAGAMENTO"
1051600186;"1051600186-21";"TIPO DE PAGAMENTO"
1051600186;"1051600186-43";"TIPO DE PAGAMENTO"
1052142637;"1052142637-10";"TIPO DE PAGAMENTO"
1052142637;"1052142637-11";"TIPO DE PAGAMENTO"
1052142637;"1052142637-12";"TIPO DE PAGAMENTO"
1052142637;"1052142637-20";"TIPO DE PAGAMENTO"
1052142637;"1052142637-21";"TIPO DE PAGAMENTO"
1052142637;"1052142637-39";"TIPO DE PAGAMENTO"
1052142637;"1052142637-4";"TIPO DE PAGAMENTO"
1052142637;"1052142637-40";"TIPO DE PAGAMENTO"
1052142637;"1052142637-41";"TIPO DE PAGAMENTO"
1052142637;"1052142637-43";"TIPO DE PAGAMENTO"
1052142637;"1052142637-62";"TIPO DE PAGAMENTO"
1052142637;"1052142637-98";"TIPO DE PAGAMENTO"
1052145903;"1052145903-98";"TIPO DE PAGAMENTO"
1052168202;"1052168202-12";"TIPO DE PAGAMENTO"
1052168202;"1052168202-21";"TIPO DE PAGAMENTO"
1052168202;"1052168202-43";"TIPO DE PAGAMENTO"
1052503877;"1052503877-43";"TIPO DE PAGAMENTO"
1052632677;"1052632677-21";"TIPO DE PAGAMENTO"
1052632677;"1052632677-39";"TIPO DE PAGAMENTO"
1052632677;"1052632677-4";"TIPO DE PAGAMENTO"
1052632677;"1052632677-62";"TIPO DE PAGAMENTO"
1052632677;"1052632677-98";"TIPO DE PAGAMENTO"
1052769893;"1052769893-98";"TIPO DE PAGAMENTO"
1052832293;"1052832293-10";"TIPO DE PAGAMENTO"
1052832293;"1052832293-11";"TIPO DE PAGAMENTO"
1052832293;"1052832293-164";"TIPO DE PAGAMENTO"
1052832293;"1052832293-165";"TIPO DE PAGAMENTO"
1052832293;"1052832293-20";"TIPO DE PAGAMENTO"
1052832293;"1052832293-3";"TIPO DE PAGAMENTO"
1052832293;"1052832293-38";"TIPO DE PAGAMENTO"
1052832293;"1052832293-40";"TIPO DE PAGAMENTO"
1052832293;"1052832293-41";"TIPO DE PAGAMENTO"
1052832293;"1052832293-61";"TIPO DE PAGAMENTO"
1052832293;"1052832293-94";"TIPO DE PAGAMENTO"
1052832293;"1052832293-96";"TIPO DE PAGAMENTO"
1052832293;"1052832293-97";"TIPO DE PAGAMENTO"
1053380337;"1053380337-21";"TIPO DE PAGAMENTO"
1053380337;"1053380337-39";"TIPO DE PAGAMENTO"
1053380337;"1053380337-4";"TIPO DE PAGAMENTO"
1053380337;"1053380337-62";"TIPO DE PAGAMENTO"
1053380337;"1053380337-98";"TIPO DE PAGAMENTO"
1053601910;"1053601910-21";"TIPO DE PAGAMENTO"
1053601910;"1053601910-39";"TIPO DE PAGAMENTO"
1053601910;"1053601910-4";"TIPO DE PAGAMENTO"
1053601910;"1053601910-62";"TIPO DE PAGAMENTO"
1053601910;"1053601910-98";"TIPO DE PAGAMENTO"
1053667504;"1053667504-21";"TIPO DE PAGAMENTO"
1053667504;"1053667504-39";"TIPO DE PAGAMENTO"
1053667504;"1053667504-4";"TIPO DE PAGAMENTO"
1053667504;"1053667504-62";"TIPO DE PAGAMENTO"
1053667504;"1053667504-98";"TIPO DE PAGAMENTO"
1053729380;"1053729380-39";"TIPO DE PAGAMENTO"
1053729380;"1053729380-4";"TIPO DE PAGAMENTO"
1053729380;"1053729380-62";"TIPO DE PAGAMENTO"
1053729380;"1053729380-98";"TIPO DE PAGAMENTO"
1053796118;"1053796118-21";"TIPO DE PAGAMENTO"
1054080477;"1054080477-21";"TIPO DE PAGAMENTO"
1054271124;"1054271124-21";"TIPO DE PAGAMENTO"
1054316250;"1054316250-21";"TIPO DE PAGAMENTO"
1054316250;"1054316250-4";"TIPO DE PAGAMENTO"
1054316250;"1054316250-98";"TIPO DE PAGAMENTO"
1054515562;"1054515562-21";"TIPO DE PAGAMENTO"
1054515562;"1054515562-39";"TIPO DE PAGAMENTO"
1054515562;"1054515562-4";"TIPO DE PAGAMENTO"
1054515562;"1054515562-62";"TIPO DE PAGAMENTO"
1054515562;"1054515562-98";"TIPO DE PAGAMENTO"
1054586575;"1054586575-39";"TIPO DE PAGAMENTO"
1054586575;"1054586575-4";"TIPO DE PAGAMENTO"
1054586575;"1054586575-62";"TIPO DE PAGAMENTO"
1054586575;"1054586575-98";"TIPO DE PAGAMENTO"
1054633085;"1054633085-39";"TIPO DE PAGAMENTO"
1054633085;"1054633085-62";"TIPO DE PAGAMENTO"
1054633085;"1054633085-98";"TIPO DE PAGAMENTO"
1054816686;"1054816686-21";"TIPO DE PAGAMENTO"
1054816686;"1054816686-39";"TIPO DE PAGAMENTO"
1054816686;"1054816686-4";"TIPO DE PAGAMENTO"
1054816686;"1054816686-62";"TIPO DE PAGAMENTO"
1054816686;"1054816686-98";"TIPO DE PAGAMENTO"
1054902906;"1054902906-21";"TIPO DE PAGAMENTO"
1054902906;"1054902906-39";"TIPO DE PAGAMENTO"
1054902906;"1054902906-4";"TIPO DE PAGAMENTO"
1054902906;"1054902906-62";"TIPO DE PAGAMENTO"
1054902906;"1054902906-98";"TIPO DE PAGAMENTO"
1055140864;"1055140864-98";"TIPO DE PAGAMENTO"
1055141364;"1055141364-98";"TIPO DE PAGAMENTO"
1055141810;"1055141810-98";"TIPO DE PAGAMENTO"
1055534595;"1055534595-10";"TIPO DE PAGAMENTO"
1055534595;"1055534595-12";"TIPO DE PAGAMENTO"
1055534595;"1055534595-20";"TIPO DE PAGAMENTO"
1055534595;"1055534595-21";"TIPO DE PAGAMENTO"
1055534595;"1055534595-40";"TIPO DE PAGAMENTO"
1055534595;"1055534595-43";"TIPO DE PAGAMENTO"
1055781452;"1055781452-98";"TIPO DE PAGAMENTO"
1055837865;"1055837865-21";"TIPO DE PAGAMENTO"
1055856509;"1055856509-12";"TIPO DE PAGAMENTO"
1055856509;"1055856509-43";"TIPO DE PAGAMENTO"
1056023209;"1056023209-12";"TIPO DE PAGAMENTO"
1056023209;"1056023209-21";"TIPO DE PAGAMENTO"
1056023209;"1056023209-43";"TIPO DE PAGAMENTO"
1056048325;"1056048325-12";"TIPO DE PAGAMENTO"
1056048325;"1056048325-21";"TIPO DE PAGAMENTO"
1056048325;"1056048325-43";"TIPO DE PAGAMENTO"
1056308343;"1056308343-21";"TIPO DE PAGAMENTO"
1056308343;"1056308343-39";"TIPO DE PAGAMENTO"
1056308343;"1056308343-4";"TIPO DE PAGAMENTO"
1056308343;"1056308343-62";"TIPO DE PAGAMENTO"
1056604449;"1056604449-10";"TIPO DE PAGAMENTO"
1056604449;"1056604449-11";"TIPO DE PAGAMENTO"
1056604449;"1056604449-12";"TIPO DE PAGAMENTO"
1056604449;"1056604449-20";"TIPO DE PAGAMENTO"
1056604449;"1056604449-3";"TIPO DE PAGAMENTO"
1056604449;"1056604449-38";"TIPO DE PAGAMENTO"
1056604449;"1056604449-40";"TIPO DE PAGAMENTO"
1056604449;"1056604449-41";"TIPO DE PAGAMENTO"
1056604449;"1056604449-43";"TIPO DE PAGAMENTO"
1056604449;"1056604449-61";"TIPO DE PAGAMENTO"
1056604449;"1056604449-94";"TIPO DE PAGAMENTO"
1056604449;"1056604449-96";"TIPO DE PAGAMENTO"
1056604449;"1056604449-97";"TIPO DE PAGAMENTO"
1056653598;"1056653598-10";"TIPO DE PAGAMENTO"
1056653598;"1056653598-11";"TIPO DE PAGAMENTO"
1056653598;"1056653598-12";"TIPO DE PAGAMENTO"
1056653598;"1056653598-20";"TIPO DE PAGAMENTO"
1056653598;"1056653598-21";"TIPO DE PAGAMENTO"
1056653598;"1056653598-3";"TIPO DE PAGAMENTO"
1056653598;"1056653598-38";"TIPO DE PAGAMENTO"
1056653598;"1056653598-40";"TIPO DE PAGAMENTO"
1056653598;"1056653598-41";"TIPO DE PAGAMENTO"
1056653598;"1056653598-43";"TIPO DE PAGAMENTO"
1056653598;"1056653598-61";"TIPO DE PAGAMENTO"
1056653598;"1056653598-94";"TIPO DE PAGAMENTO"
1056653598;"1056653598-96";"TIPO DE PAGAMENTO"
1056653598;"1056653598-97";"TIPO DE PAGAMENTO"
1056662635;"1056662635-21";"TIPO DE PAGAMENTO"
1056792890;"1056792890-21";"TIPO DE PAGAMENTO"
1056792890;"1056792890-39";"TIPO DE PAGAMENTO"
1056792890;"1056792890-4";"TIPO DE PAGAMENTO"
1056792890;"1056792890-98";"TIPO DE PAGAMENTO"
1056866958;"1056866958-39";"TIPO DE PAGAMENTO"
1056866958;"1056866958-4";"TIPO DE PAGAMENTO"
1056866958;"1056866958-62";"TIPO DE PAGAMENTO"
1056866958;"1056866958-98";"TIPO DE PAGAMENTO"
1056880535;"1056880535-21";"TIPO DE PAGAMENTO"
1056880535;"1056880535-39";"TIPO DE PAGAMENTO"
1056880535;"1056880535-4";"TIPO DE PAGAMENTO"
1056880535;"1056880535-62";"TIPO DE PAGAMENTO"
1056880535;"1056880535-98";"TIPO DE PAGAMENTO"
1056897250;"1056897250-21";"TIPO DE PAGAMENTO"
1056919423;"1056919423-39";"TIPO DE PAGAMENTO"
1056919423;"1056919423-4";"TIPO DE PAGAMENTO"
1056919423;"1056919423-62";"TIPO DE PAGAMENTO"
1056919423;"1056919423-98";"TIPO DE PAGAMENTO"
1057042762;"1057042762-39";"TIPO DE PAGAMENTO"
1057042762;"1057042762-4";"TIPO DE PAGAMENTO"
1057042762;"1057042762-62";"TIPO DE PAGAMENTO"
1057042762;"1057042762-98";"TIPO DE PAGAMENTO"
1057218135;"1057218135-21";"TIPO DE PAGAMENTO"
1057218135;"1057218135-4";"TIPO DE PAGAMENTO"
1057218135;"1057218135-98";"TIPO DE PAGAMENTO"
1057320690;"1057320690-21";"TIPO DE PAGAMENTO"
1057320690;"1057320690-4";"TIPO DE PAGAMENTO"
1057320690;"1057320690-98";"TIPO DE PAGAMENTO"
1057535025;"1057535025-39";"TIPO DE PAGAMENTO"
1057535025;"1057535025-4";"TIPO DE PAGAMENTO"
1057535025;"1057535025-62";"TIPO DE PAGAMENTO"
1057535025;"1057535025-98";"TIPO DE PAGAMENTO"
1057679450;"1057679450-39";"TIPO DE PAGAMENTO"
1057679450;"1057679450-4";"TIPO DE PAGAMENTO"
1057679450;"1057679450-62";"TIPO DE PAGAMENTO"
1057679450;"1057679450-98";"TIPO DE PAGAMENTO"
1057851563;"1057851563-10";"TIPO DE PAGAMENTO"
1057851563;"1057851563-11";"TIPO DE PAGAMENTO"
1057851563;"1057851563-12";"TIPO DE PAGAMENTO"
1057851563;"1057851563-20";"TIPO DE PAGAMENTO"
1057851563;"1057851563-21";"TIPO DE PAGAMENTO"
1057851563;"1057851563-3";"TIPO DE PAGAMENTO"
1057851563;"1057851563-38";"TIPO DE PAGAMENTO"
1057851563;"1057851563-39";"TIPO DE PAGAMENTO"
1057851563;"1057851563-4";"TIPO DE PAGAMENTO"
1057851563;"1057851563-41";"TIPO DE PAGAMENTO"
1057851563;"1057851563-43";"TIPO DE PAGAMENTO"
1057851563;"1057851563-61";"TIPO DE PAGAMENTO"
1057851563;"1057851563-62";"TIPO DE PAGAMENTO"
1057851563;"1057851563-94";"TIPO DE PAGAMENTO"
1057851563;"1057851563-96";"TIPO DE PAGAMENTO"
1057851563;"1057851563-97";"TIPO DE PAGAMENTO"
1057851563;"1057851563-98";"TIPO DE PAGAMENTO"
1057946440;"1057946440-21";"TIPO DE PAGAMENTO"
1057946440;"1057946440-39";"TIPO DE PAGAMENTO"
1057946440;"1057946440-4";"TIPO DE PAGAMENTO"
1057946440;"1057946440-62";"TIPO DE PAGAMENTO"
1057946440;"1057946440-98";"TIPO DE PAGAMENTO"
1058178692;"1058178692-39";"TIPO DE PAGAMENTO"
1058178692;"1058178692-4";"TIPO DE PAGAMENTO"
1058178692;"1058178692-62";"TIPO DE PAGAMENTO"
1058178692;"1058178692-98";"TIPO DE PAGAMENTO"
1058186539;"1058186539-12";"TIPO DE PAGAMENTO"
1058186539;"1058186539-21";"TIPO DE PAGAMENTO"
1058186539;"1058186539-43";"TIPO DE PAGAMENTO"
1058353044;"1058353044-39";"TIPO DE PAGAMENTO"
1058353044;"1058353044-4";"TIPO DE PAGAMENTO"
1058353044;"1058353044-62";"TIPO DE PAGAMENTO"
1058353044;"1058353044-98";"TIPO DE PAGAMENTO"
1058385469;"1058385469-10";"TIPO DE PAGAMENTO"
1058385469;"1058385469-11";"TIPO DE PAGAMENTO"
1058385469;"1058385469-12";"TIPO DE PAGAMENTO"
1058385469;"1058385469-20";"TIPO DE PAGAMENTO"
1058385469;"1058385469-3";"TIPO DE PAGAMENTO"
1058385469;"1058385469-38";"TIPO DE PAGAMENTO"
1058385469;"1058385469-40";"TIPO DE PAGAMENTO"
1058385469;"1058385469-41";"TIPO DE PAGAMENTO"
1058385469;"1058385469-43";"TIPO DE PAGAMENTO"
1058385469;"1058385469-61";"TIPO DE PAGAMENTO"
1058385469;"1058385469-94";"TIPO DE PAGAMENTO"
1058385469;"1058385469-96";"TIPO DE PAGAMENTO"
1058385469;"1058385469-97";"TIPO DE PAGAMENTO"
1058454452;"1058454452-21";"TIPO DE PAGAMENTO"
1058454452;"1058454452-39";"TIPO DE PAGAMENTO"
1058454452;"1058454452-4";"TIPO DE PAGAMENTO"
1058454452;"1058454452-62";"TIPO DE PAGAMENTO"
1058454452;"1058454452-98";"TIPO DE PAGAMENTO"
1059474414;"1059474414-10";"TIPO DE PAGAMENTO"
1059474414;"1059474414-11";"TIPO DE PAGAMENTO"
1059474414;"1059474414-12";"TIPO DE PAGAMENTO"
1059474414;"1059474414-20";"TIPO DE PAGAMENTO"
1059474414;"1059474414-21";"TIPO DE PAGAMENTO"
1059474414;"1059474414-3";"TIPO DE PAGAMENTO"
1059474414;"1059474414-38";"TIPO DE PAGAMENTO"
1059474414;"1059474414-39";"TIPO DE PAGAMENTO"
1059474414;"1059474414-4";"TIPO DE PAGAMENTO"
1059474414;"1059474414-40";"TIPO DE PAGAMENTO"
1059474414;"1059474414-41";"TIPO DE PAGAMENTO"
1059474414;"1059474414-43";"TIPO DE PAGAMENTO"
1059474414;"1059474414-61";"TIPO DE PAGAMENTO"
1059474414;"1059474414-62";"TIPO DE PAGAMENTO"
1059474414;"1059474414-94";"TIPO DE PAGAMENTO"
1059474414;"1059474414-96";"TIPO DE PAGAMENTO"
1059474414;"1059474414-97";"TIPO DE PAGAMENTO"
1059474414;"1059474414-98";"TIPO DE PAGAMENTO"
