#EC;BANDEIRA;CAMPO;VALOR_STAR;VALOR_SEC;EC_MATRIZ
"1050430279";"VIS";"TRAVA";"N";"S";"1050430279"
"1050445179";"MAS";"TRAVA";"S";"N";"1050445179"
"1050445179";"VIS";"TRAVA";"S";"N";"1050445179"
"1050446957";"AME";"TRAVA";"S";"N";"1050446957"
"1050516688";"AME";"TRAVA";"S";"N";"1050516688"
"1050528074";"DIN";"TRAVA";"N";"S";"1050528074"
"1050562957";"AME";"TRAVA";"S";"N";"1050562957"
"1050567304";"MAS";"TRAVA";"N";"S";"1050567304"
"1050567304";"VIS";"TRAVA";"N";"S";"1050567304"
"1050579132";"MAS";"TRAVA";"S";"N";"1050579132"
"1050579132";"VIS";"TRAVA";"S";"N";"1050579132"
"1050595057";"MAS";"TRAVA";"S";"N";"1050595057"
"1050660576";"MAS";"TRAVA";"N";"S";"1050660576"
"1050660576";"VIS";"TRAVA";"N";"S";"1050660576"
"1050660894";"MAS";"TRAVA";"S";"N";"1050660894"
"1050660894";"VIS";"TRAVA";"S";"N";"1050660894"
"1050705758";"MAS";"TRAVA";"N";"S";"1050705758"
"1050711294";"DIN";"TRAVA";"N";"S";"1045069881"
"1050721818";"MAS";"TRAVA";"S";"N";"1050721818"
"1050721818";"VIS";"TRAVA";"S";"N";"1050721818"
"1050732852";"MAS";"TRAVA";"S";"N";"1050732852"
"1050732852";"VIS";"TRAVA";"S";"N";"1050732852"
"1050745407";"MAS";"TRAVA";"N";"S";"1036719852"
"1050745407";"VIS";"TRAVA";"N";"S";"1036719852"
"1050751334";"VIS";"TRAVA";"S";"N";"1008442957"
"1050761453";"MAS";"TRAVA";"N";"S";"1046850013"
"1050762654";"DIN";"TRAVA";"N";"S";"1009596257"
"1050779158";"MAS";"TRAVA";"S";"N";"1043305162"
"1050779158";"VIS";"TRAVA";"S";"N";"1043305162"
"1050804020";"AME";"TRAVA";"S";"N";"1050804020"
"1050813097";"MAS";"TRAVA";"N";"S";"1033700891"
"1050815383";"DIN";"TRAVA";"N";"S";"1029824093"
"1050847706";"DIN";"TRAVA";"N";"S";"1017630426"
"1050853021";"VIS";"TRAVA";"N";"S";"1050853021"
"1050854702";"MAS";"TRAVA";"N";"S";"1050854702"
"1050854702";"VIS";"TRAVA";"N";"S";"1050854702"
"1050919103";"AME";"TRAVA";"S";"N";"1050919103"
"1050980309";"MAS";"TRAVA";"N";"S";"1050980309"
"1050980309";"VIS";"TRAVA";"N";"S";"1050980309"
"1050988890";"MAS";"TRAVA";"S";"N";"1050988890"
"1050988890";"VIS";"TRAVA";"S";"N";"1050988890"
"1050989764";"MAS";"TRAVA";"N";"S";"1050989764"
"1050989764";"VIS";"TRAVA";"N";"S";"1050989764"
"1051000707";"AME";"TRAVA";"S";"N";"1051000707"
"1051012594";"VIS";"TRAVA";"S";"N";"1051012594"
"1051012713";"AME";"TRAVA";"S";"N";"1051012713"
"1051018010";"MAS";"TRAVA";"N";"S";"1051018010"
"1051018010";"VIS";"TRAVA";"N";"S";"1051018010"
"1051018029";"MAS";"TRAVA";"N";"S";"1051018029"
"1051028733";"MAS";"TRAVA";"N";"S";"1051028733"
"1051028733";"VIS";"TRAVA";"N";"S";"1051028733"
"1051052740";"VIS";"TRAVA";"S";"N";"1051052740"
"1051095287";"MAS";"TRAVA";"S";"N";"1051095287"
"1051095287";"VIS";"TRAVA";"S";"N";"1051095287"
"1051114788";"MAS";"TRAVA";"N";"S";"1051114788"
"1051114788";"VIS";"TRAVA";"N";"S";"1051114788"
"1051124910";"MAS";"TRAVA";"N";"S";"1051124910"
"1051124910";"VIS";"TRAVA";"N";"S";"1051124910"
"1051128274";"MAS";"TRAVA";"N";"S";"1051128274"
"1051128274";"VIS";"TRAVA";"N";"S";"1051128274"
"1051129149";"MAS";"TRAVA";"N";"S";"1051129149"
"1051129149";"VIS";"TRAVA";"N";"S";"1051129149"
"1051143567";"MAS";"TRAVA";"S";"N";"1051143567"
"1051143567";"VIS";"TRAVA";"S";"N";"1051143567"
"1051145098";"VIS";"TRAVA";"S";"N";"1051145098"
"1051148127";"VIS";"TRAVA";"S";"N";"1051148127"
"1051158483";"MAS";"TRAVA";"N";"S";"1051158483"
"1051158483";"VIS";"TRAVA";"N";"S";"1051158483"
"1051177186";"MAS";"TRAVA";"S";"N";"1051177186"
"1051177186";"VIS";"TRAVA";"S";"N";"1051177186"
"1051201648";"MAS";"TRAVA";"N";"S";"1051201648"
"1051201648";"VIS";"TRAVA";"N";"S";"1051201648"
"1051202199";"MAS";"TRAVA";"N";"S";"1051202199"
"1051204507";"MAS";"TRAVA";"N";"S";"1049326749"
"1051216947";"MAS";"TRAVA";"N";"S";"1051216947"
"1051216947";"VIS";"TRAVA";"N";"S";"1051216947"
"1051218400";"MAS";"TRAVA";"N";"S";"1051218400"
"1051218400";"VIS";"TRAVA";"N";"S";"1051218400"
"1051219431";"AME";"TRAVA";"S";"N";"1051219431"
"1051223218";"MAS";"TRAVA";"N";"S";"1029887249"
"1051223218";"VIS";"TRAVA";"N";"S";"1029887249"
"1051239564";"VIS";"TRAVA";"N";"S";"1051239564"
"1051270925";"MAS";"TRAVA";"S";"N";"1051270925"
"1051289626";"VIS";"TRAVA";"N";"S";"1051289626"
"1051295375";"MAS";"TRAVA";"S";"N";"1051295375"
"1051295375";"VIS";"TRAVA";"S";"N";"1051295375"
"1051312458";"MAS";"TRAVA";"S";"N";"1051312458"
"1051312458";"VIS";"TRAVA";"S";"N";"1051312458"
"1051317697";"AME";"TRAVA";"S";"N";"1051317697"
"1051332203";"MAS";"TRAVA";"N";"S";"1051332203"
"1051332203";"VIS";"TRAVA";"N";"S";"1051332203"
"1051353006";"MAS";"TRAVA";"N";"S";"1051353006"
"1051353006";"VIS";"TRAVA";"N";"S";"1051353006"
"1051377940";"AME";"TRAVA";"S";"N";"1051377940"
"1051397631";"AME";"TRAVA";"S";"N";"1051397631"
"1051412347";"MAS";"TRAVA";"S";"N";"1051412347"
"1051412347";"VIS";"TRAVA";"S";"N";"1051412347"
"1051420161";"MAS";"TRAVA";"N";"S";"1051420161"
"1051420161";"VIS";"TRAVA";"N";"S";"1051420161"
"1051421001";"MAS";"TRAVA";"N";"S";"1051421001"
"1051421001";"VIS";"TRAVA";"N";"S";"1051421001"
"1051428499";"MAS";"TRAVA";"N";"S";"1051428499"
"1051444494";"AME";"TRAVA";"S";"N";"1051444494"
"1051458843";"VIS";"TRAVA";"S";"N";"1051458843"
"1051459327";"AME";"TRAVA";"S";"N";"1051459327"
"1051459742";"MAS";"TRAVA";"N";"S";"1051459742"
"1051459742";"VIS";"TRAVA";"N";"S";"1051459742"
"1051467176";"MAS";"TRAVA";"N";"S";"1051467176"
"1051467176";"VIS";"TRAVA";"N";"S";"1051467176"
"1051468970";"VIS";"TRAVA";"S";"N";"1051468970"
"1051470835";"VIS";"TRAVA";"N";"S";"1051470835"
"1051500483";"MAS";"TRAVA";"N";"S";"1051500483"
"1051500483";"VIS";"TRAVA";"N";"S";"1051500483"
"1051518846";"MAS";"TRAVA";"N";"S";"1051518846"
"1051518846";"VIS";"TRAVA";"N";"S";"1051518846"
"1051520913";"AME";"TRAVA";"S";"N";"1051520913"
"1051544286";"MAS";"TRAVA";"S";"N";"1051544286"
"1051544286";"VIS";"TRAVA";"S";"N";"1051544286"
"1051559771";"MAS";"TRAVA";"N";"S";"1051559771"
"1051559771";"VIS";"TRAVA";"N";"S";"1051559771"
"1051560303";"MAS";"TRAVA";"S";"N";"1051560303"
"1051560303";"VIS";"TRAVA";"S";"N";"1051560303"
"1051560516";"MAS";"TRAVA";"N";"S";"1051560516"
"1051560516";"VIS";"TRAVA";"N";"S";"1051560516"
"1051574789";"MAS";"TRAVA";"S";"N";"1051574789"
"1051574789";"VIS";"TRAVA";"S";"N";"1051574789"
"1051607008";"MAS";"TRAVA";"S";"N";"1051607008"
"1051607008";"VIS";"TRAVA";"S";"N";"1051607008"
"1051616198";"AME";"TRAVA";"S";"N";"1051616198"
"1051622740";"VIS";"TRAVA";"N";"S";"1051622740"
"1051661835";"VIS";"TRAVA";"N";"S";"1051661835"
"1051666993";"MAS";"TRAVA";"N";"S";"1051666993"
"1051666993";"VIS";"TRAVA";"N";"S";"1051666993"
"1051675267";"AME";"TRAVA";"S";"N";"1051675267"
"1051686072";"MAS";"TRAVA";"S";"N";"1051686072"
"1051693761";"AME";"TRAVA";"S";"N";"1051693761"
"1051694628";"VIS";"TRAVA";"S";"N";"1051694628"
"1051710844";"MAS";"TRAVA";"S";"N";"1051710844"
"1051710844";"VIS";"TRAVA";"S";"N";"1051710844"
"1051711247";"VIS";"TRAVA";"N";"S";"1051711247"
"1051715951";"MAS";"TRAVA";"S";"N";"1051715951"
"1051740190";"MAS";"TRAVA";"N";"S";"1051740190"
"1051740190";"VIS";"TRAVA";"N";"S";"1051740190"
"1051740425";"MAS";"TRAVA";"S";"N";"1051740425"
"1051740425";"VIS";"TRAVA";"S";"N";"1051740425"
"1051780427";"MAS";"TRAVA";"N";"S";"1051780427"
"1051780427";"VIS";"TRAVA";"N";"S";"1051780427"
"1051781059";"AME";"TRAVA";"S";"N";"1051781059"
"1051799233";"AME";"TRAVA";"S";"N";"1051799233"
"1051819943";"AME";"TRAVA";"S";"N";"1051819943"
"1051828870";"MAS";"TRAVA";"N";"S";"1051828870"
"1051828870";"VIS";"TRAVA";"N";"S";"1051828870"
"1051888376";"MAS";"TRAVA";"N";"S";"1051888376"
"1051888376";"VIS";"TRAVA";"N";"S";"1051888376"
"1051911181";"MAS";"TRAVA";"N";"S";"1051911181"
"1051911181";"VIS";"TRAVA";"N";"S";"1051911181"
"1051939698";"AME";"TRAVA";"S";"N";"1051939698"
"1051940530";"MAS";"TRAVA";"S";"N";"1051940530"
"1051940530";"VIS";"TRAVA";"S";"N";"1051940530"
"1051951051";"MAS";"TRAVA";"N";"S";"1051951051"
"1051951051";"VIS";"TRAVA";"N";"S";"1051951051"
"1051955421";"VIS";"TRAVA";"N";"S";"1051955421"
"1051955944";"MAS";"TRAVA";"N";"S";"1021551357"
"1051955944";"VIS";"TRAVA";"N";"S";"1021551357"
"1051958269";"MAS";"TRAVA";"S";"N";"1051958269"
"1051980019";"VIS";"TRAVA";"N";"S";"1051980019"
"1051983603";"MAS";"TRAVA";"N";"S";"1051983603"
"1051983603";"VIS";"TRAVA";"N";"S";"1051983603"
"1051985975";"MAS";"TRAVA";"S";"N";"1051985975"
"1051989377";"MAS";"TRAVA";"N";"S";"1051989377"
"1051989377";"VIS";"TRAVA";"N";"S";"1051989377"
"1052007543";"AME";"TRAVA";"S";"N";"1052007543"
"1052027170";"VIS";"TRAVA";"N";"S";"1052027170"
"1052052891";"VIS";"TRAVA";"N";"S";"1052052891"
"1052070326";"MAS";"TRAVA";"S";"N";"1052070326"
"1052070326";"VIS";"TRAVA";"S";"N";"1052070326"
"1052083606";"MAS";"TRAVA";"S";"N";"1052083606"
"1052085552";"VIS";"TRAVA";"S";"N";"1052085552"
"1052106037";"AME";"TRAVA";"S";"N";"1052106037"
"1052113530";"MAS";"TRAVA";"N";"S";"1052113530"
"1052118337";"MAS";"TRAVA";"N";"S";"1052118337"
"1052118337";"VIS";"TRAVA";"N";"S";"1052118337"
"1052145601";"MAS";"TRAVA";"S";"N";"1052145601"
"1052145601";"VIS";"TRAVA";"S";"N";"1052145601"
"1052155950";"AME";"TRAVA";"S";"N";"1052155950"
"1052157090";"AME";"TRAVA";"S";"N";"1052157090"
"1052165050";"AME";"TRAVA";"S";"N";"1052165050"
"1052166030";"VIS";"TRAVA";"S";"N";"1002016948"
"1052168407";"MAS";"TRAVA";"S";"N";"1052168407"
"1052168407";"VIS";"TRAVA";"S";"N";"1052168407"
"1052204594";"MAS";"TRAVA";"S";"N";"1052204594"
"1052204594";"VIS";"TRAVA";"S";"N";"1052204594"
"1052220778";"VIS";"TRAVA";"S";"N";"1052220778"
"1052249270";"MAS";"TRAVA";"N";"S";"1052249270"
"1052249270";"VIS";"TRAVA";"N";"S";"1052249270"
"1052250316";"MAS";"TRAVA";"N";"S";"1052250316"
"1052250316";"VIS";"TRAVA";"N";"S";"1052250316"
"1052275734";"MAS";"TRAVA";"S";"N";"1052275734"
"1052275734";"VIS";"TRAVA";"S";"N";"1052275734"
"1052287139";"MAS";"TRAVA";"S";"N";"1052287139"
"1052287139";"VIS";"TRAVA";"S";"N";"1052287139"
"1052293708";"AME";"TRAVA";"S";"N";"1052293708"
"1052303916";"AME";"TRAVA";"S";"N";"1052303916"
"1052308535";"VIS";"TRAVA";"S";"N";"1052308535"
"1052309191";"MAS";"TRAVA";"S";"N";"1052309191"
"1052309191";"VIS";"TRAVA";"S";"N";"1052309191"
"1052311072";"AME";"TRAVA";"S";"N";"1052311072"
"1052330298";"MAS";"TRAVA";"S";"N";"1052330298"
"1052357307";"MAS";"TRAVA";"N";"S";"1052357307"
"1052369313";"MAS";"TRAVA";"S";"N";"1052369313"
"1052372365";"MAS";"TRAVA";"N";"S";"1052372365"
"1052372365";"VIS";"TRAVA";"N";"S";"1052372365"
"1052380309";"MAS";"TRAVA";"S";"N";"1052380309"
"1052380309";"VIS";"TRAVA";"S";"N";"1052380309"
"1052398178";"AME";"TRAVA";"S";"N";"1052398178"
"1052406294";"MAS";"TRAVA";"N";"S";"1052406294"
"1052406294";"VIS";"TRAVA";"N";"S";"1052406294"
"1052423784";"AME";"TRAVA";"S";"N";"1052423784"
"1052428387";"HIP";"TRAVA";"S";"N";"1052428387"
"1052434778";"AME";"TRAVA";"S";"N";"1052434778"
"1052439680";"AME";"TRAVA";"S";"N";"1052439680"
"1052451052";"MAS";"TRAVA";"N";"S";"1052451052"
"1052459762";"MAS";"TRAVA";"N";"S";"1052459762"
"1052459762";"VIS";"TRAVA";"N";"S";"1052459762"
"1052499861";"AME";"TRAVA";"S";"N";"1052499861"
"1052504563";"MAS";"TRAVA";"N";"S";"1052504563"
"1052504563";"VIS";"TRAVA";"N";"S";"1052504563"
"1052518815";"AME";"TRAVA";"S";"N";"1052518815"
"1052523967";"VIS";"TRAVA";"N";"S";"1052523967"
"1052530980";"MAS";"TRAVA";"S";"N";"1052530980"
"1052530980";"VIS";"TRAVA";"S";"N";"1052530980"
"1052546517";"MAS";"TRAVA";"N";"S";"1052546517"
"1052546517";"VIS";"TRAVA";"N";"S";"1052546517"
"1052575339";"AME";"TRAVA";"S";"N";"1052575339"
"1052578044";"AME";"TRAVA";"S";"N";"1052578044"
"1052578966";"VIS";"TRAVA";"N";"S";"1052578966"
"1052583773";"MAS";"TRAVA";"S";"N";"1052583773"
"1052583773";"VIS";"TRAVA";"S";"N";"1052583773"
"1052586748";"AME";"TRAVA";"S";"N";"1052586748"
"1052612285";"MAS";"TRAVA";"S";"N";"1052612285"
"1052617368";"VIS";"TRAVA";"S";"N";"1052617368"
"1052621055";"AME";"TRAVA";"S";"N";"1052621055"
"1052621802";"AME";"TRAVA";"S";"N";"1052621802"
"1052628980";"MAS";"TRAVA";"S";"N";"1052628980"
"1052628980";"VIS";"TRAVA";"S";"N";"1052628980"
"1052675201";"VIS";"TRAVA";"S";"N";"1052675201"
"1052682178";"VIS";"TRAVA";"S";"N";"1052682178"
"1052694281";"AME";"TRAVA";"S";"N";"1052694281"
"1052728119";"VIS";"TRAVA";"N";"S";"1023710746"
"1052749060";"MAS";"TRAVA";"S";"N";"1052749060"
"1052749060";"VIS";"TRAVA";"S";"N";"1052749060"
"1052765251";"MAS";"TRAVA";"N";"S";"1052765251"
"1052765251";"VIS";"TRAVA";"N";"S";"1052765251"
"1052767025";"MAS";"TRAVA";"S";"N";"1052767025"
"1052767025";"VIS";"TRAVA";"S";"N";"1052767025"
"1052767173";"MAS";"TRAVA";"S";"N";"1052767173"
"1052767173";"VIS";"TRAVA";"S";"N";"1052767173"
"1052884129";"MAS";"TRAVA";"N";"S";"1052884129"
"1052884129";"VIS";"TRAVA";"N";"S";"1052884129"
"1052889830";"VIS";"TRAVA";"N";"S";"1052889830"
"1052918830";"VIS";"TRAVA";"N";"S";"1052918830"
"1052921890";"MAS";"TRAVA";"N";"S";"1052921890"
"1052921890";"VIS";"TRAVA";"N";"S";"1052921890"
"1052948917";"MAS";"TRAVA";"N";"S";"1052948917"
"1052948917";"VIS";"TRAVA";"N";"S";"1052948917"
"1052962650";"AME";"TRAVA";"S";"N";"1052962650"
"1053022724";"MAS";"TRAVA";"S";"N";"1053022724"
"1053022724";"VIS";"TRAVA";"S";"N";"1053022724"
"1053035168";"MAS";"TRAVA";"S";"N";"1053035168"
"1053035168";"VIS";"TRAVA";"S";"N";"1053035168"
"1053042210";"MAS";"TRAVA";"S";"N";"1053042210"
"1053042210";"VIS";"TRAVA";"S";"N";"1053042210"
"1053046178";"MAS";"TRAVA";"S";"N";"1053046178"
"1053046178";"VIS";"TRAVA";"S";"N";"1053046178"
"1053057137";"MAS";"TRAVA";"S";"N";"1053057137"
"1053057137";"VIS";"TRAVA";"S";"N";"1053057137"
"1053086161";"AME";"TRAVA";"S";"N";"1053086161"
"1053153233";"MAS";"TRAVA";"S";"N";"1053153233"
"1053153233";"VIS";"TRAVA";"S";"N";"1053153233"
"1053193103";"VIS";"TRAVA";"N";"S";"1053193103"
"1053194622";"AME";"TRAVA";"S";"N";"1053194622"
"1053216359";"MAS";"TRAVA";"S";"N";"1053216359"
"1053216359";"VIS";"TRAVA";"N";"S";"1053216359"
"1053230017";"MAS";"TRAVA";"N";"S";"1053230017"
"1053230017";"VIS";"TRAVA";"N";"S";"1053230017"
"1053240900";"MAS";"TRAVA";"S";"N";"1053240900"
"1053245944";"MAS";"TRAVA";"S";"N";"1053245944"
"1053245944";"VIS";"TRAVA";"S";"N";"1053245944"
"1053256849";"MAS";"TRAVA";"N";"S";"1053256849"
"1053256849";"VIS";"TRAVA";"N";"S";"1053256849"
"1053266488";"MAS";"TRAVA";"N";"S";"1053266488"
"1053266488";"VIS";"TRAVA";"N";"S";"1053266488"
"1053267697";"MAS";"TRAVA";"S";"N";"1053267697"
"1053273395";"AME";"TRAVA";"S";"N";"1053273395"
"1053303324";"MAS";"TRAVA";"N";"S";"1053303324"
"1053303324";"VIS";"TRAVA";"N";"S";"1053303324"
"1053317198";"MAS";"TRAVA";"N";"S";"1053317198"
"1053319204";"MAS";"TRAVA";"N";"S";"1053319204"
"1053319204";"VIS";"TRAVA";"N";"S";"1053319204"
"1053334114";"VIS";"TRAVA";"S";"N";"1053334114"
"1053346732";"MAS";"TRAVA";"N";"S";"1053346732"
"1053346732";"VIS";"TRAVA";"N";"S";"1053346732"
"1053356703";"AME";"TRAVA";"S";"N";"1053356703"
"1053359109";"MAS";"TRAVA";"N";"S";"1053359109"
"1053359109";"VIS";"TRAVA";"N";"S";"1053359109"
"1053370900";"AME";"TRAVA";"S";"N";"1053370900"
"1053384138";"MAS";"TRAVA";"N";"S";"1053384138"
"1053385096";"MAS";"TRAVA";"N";"S";"1053385096"
"1053385096";"VIS";"TRAVA";"N";"S";"1053385096"
"1053412077";"MAS";"TRAVA";"N";"S";"1053412077"
"1053412077";"VIS";"TRAVA";"N";"S";"1053412077"
"1053417249";"MAS";"TRAVA";"S";"N";"1019810367"
"1053417486";"MAS";"TRAVA";"N";"S";"1053417486"
"1053417486";"VIS";"TRAVA";"N";"S";"1053417486"
"1053470697";"MAS";"TRAVA";"S";"N";"1053470697"
"1053470697";"VIS";"TRAVA";"S";"N";"1053470697"
"1053480641";"VIS";"TRAVA";"N";"S";"1053480641"
"1053484191";"MAS";"TRAVA";"N";"S";"1053484191"
"1053484191";"VIS";"TRAVA";"N";"S";"1053484191"
"1053492607";"MAS";"TRAVA";"S";"N";"1053492607"
"1053492607";"VIS";"TRAVA";"S";"N";"1053492607"
"1053507728";"MAS";"TRAVA";"S";"N";"1053507728"
"1053507728";"VIS";"TRAVA";"S";"N";"1053507728"
"1053513000";"MAS";"TRAVA";"S";"N";"1053513000"
"1053513000";"VIS";"TRAVA";"S";"N";"1053513000"
"1053545190";"MAS";"TRAVA";"S";"N";"1053545190"
"1053559817";"MAS";"TRAVA";"S";"N";"1053559817"
"1053567178";"MAS";"TRAVA";"S";"N";"1053567178"
"1053578722";"MAS";"TRAVA";"S";"N";"1053578722"
"1053578722";"VIS";"TRAVA";"S";"N";"1053578722"
"1053584331";"VIS";"TRAVA";"N";"S";"1053584331"
"1053589937";"MAS";"TRAVA";"N";"S";"1053589937"
"1053606491";"MAS";"TRAVA";"S";"N";"1053606491"
"1053606491";"VIS";"TRAVA";"S";"N";"1053606491"
"1053607528";"MAS";"TRAVA";"S";"N";"1053607528"
"1053607528";"VIS";"TRAVA";"S";"N";"1053607528"
"1053617531";"AME";"TRAVA";"S";"N";"1053617531"
"1053618686";"MAS";"TRAVA";"N";"S";"1053618686"
"1053620460";"AME";"TRAVA";"S";"N";"1053620460"
"1053677399";"MAS";"TRAVA";"N";"S";"1053677399"
"1053677399";"VIS";"TRAVA";"N";"S";"1053677399"
"1053690050";"MAS";"TRAVA";"S";"N";"1053690050"
"1053709096";"MAS";"TRAVA";"N";"S";"1053709096"
"1053709096";"VIS";"TRAVA";"N";"S";"1053709096"
"1053709304";"VIS";"TRAVA";"S";"N";"1053709304"
"1053730133";"MAS";"TRAVA";"S";"N";"1053730133"
"1053730133";"VIS";"TRAVA";"S";"N";"1053730133"
"1053732403";"MAS";"TRAVA";"N";"S";"1053732403"
"1053740287";"MAS";"TRAVA";"N";"S";"1053740287"
"1053740287";"VIS";"TRAVA";"N";"S";"1053740287"
"1053740376";"MAS";"TRAVA";"N";"S";"1053740376"
"1053742760";"MAS";"TRAVA";"N";"S";"1053742760"
"1053742760";"VIS";"TRAVA";"N";"S";"1053742760"
"1053765174";"MAS";"TRAVA";"N";"S";"1053765174"
"1053765174";"VIS";"TRAVA";"N";"S";"1053765174"
"1053816852";"VIS";"TRAVA";"S";"N";"1053816852"
"1053860509";"MAS";"TRAVA";"N";"S";"1053860509"
"1053860509";"VIS";"TRAVA";"N";"S";"1053860509"
"1053872035";"MAS";"TRAVA";"N";"S";"1053872035"
"1053878211";"MAS";"TRAVA";"S";"N";"1053878211"
"1053878211";"VIS";"TRAVA";"S";"N";"1053878211"
"1053892729";"VIS";"TRAVA";"S";"N";"1053892729"
"1053897046";"VIS";"TRAVA";"N";"S";"1053897046"
"1053906550";"MAS";"TRAVA";"N";"S";"1053906550"
"1053906550";"VIS";"TRAVA";"N";"S";"1053906550"
"1053909354";"MAS";"TRAVA";"N";"S";"1053909354"
"1053916350";"VIS";"TRAVA";"N";"S";"1053916350"
"1053927417";"MAS";"TRAVA";"N";"S";"1053927417"
"1053927417";"VIS";"TRAVA";"N";"S";"1053927417"
"1053930507";"MAS";"TRAVA";"N";"S";"1053930507"
"1053930507";"VIS";"TRAVA";"N";"S";"1053930507"
"1053974067";"MAS";"TRAVA";"S";"N";"1053974067"
"1053974067";"VIS";"TRAVA";"S";"N";"1053974067"
"1053993673";"MAS";"TRAVA";"S";"N";"1053993673"
"1053998705";"VIS";"TRAVA";"N";"S";"1053998705"
"1054025212";"MAS";"TRAVA";"N";"S";"1054025212"
"1054025212";"VIS";"TRAVA";"N";"S";"1054025212"
"1054028424";"VIS";"TRAVA";"S";"N";"1054028424"
"1054072547";"MAS";"TRAVA";"S";"N";"1054072547"
"1054076461";"MAS";"TRAVA";"S";"N";"1054076461"
"1054120525";"VIS";"TRAVA";"N";"S";"1054120525"
"1054122331";"VIS";"TRAVA";"N";"S";"1054122331"
"1054124814";"MAS";"TRAVA";"S";"N";"1054124814"
"1054124857";"MAS";"TRAVA";"S";"N";"1054124857"
"1054124857";"VIS";"TRAVA";"S";"N";"1054124857"
"1054126094";"MAS";"TRAVA";"S";"N";"1054126094"
"1054126833";"MAS";"TRAVA";"N";"S";"1054126833"
"1054126833";"VIS";"TRAVA";"N";"S";"1054126833"
"1054163984";"AME";"TRAVA";"S";"N";"1054163984"
"1054198761";"MAS";"TRAVA";"S";"N";"1053894829"
"1054263172";"AME";"TRAVA";"S";"N";"1054263172"
"1054280158";"MAS";"TRAVA";"S";"N";"1039075697"
"1054280158";"VIS";"TRAVA";"S";"N";"1039075697"
"1054307358";"AME";"TRAVA";"S";"N";"1054307358"
"1054400234";"MAS";"TRAVA";"N";"S";"1054400234"
"1054400234";"VIS";"TRAVA";"N";"S";"1054400234"
"1054402911";"MAS";"TRAVA";"N";"S";"1054402911"
"1054402911";"VIS";"TRAVA";"N";"S";"1054402911"
"1054409479";"MAS";"TRAVA";"S";"N";"1054409479"
"1054458305";"AME";"TRAVA";"S";"N";"1054458305"
"1054479914";"MAS";"TRAVA";"S";"N";"1054479914"
"1054479914";"VIS";"TRAVA";"S";"N";"1054479914"
"1054505311";"MAS";"TRAVA";"S";"N";"1054505311"
"1054505311";"VIS";"TRAVA";"S";"N";"1054505311"
"1054540052";"MAS";"TRAVA";"N";"S";"1054540052"
"1054540052";"VIS";"TRAVA";"N";"S";"1054540052"
"1054543442";"MAS";"TRAVA";"N";"S";"1054543442"
"1054543442";"VIS";"TRAVA";"N";"S";"1054543442"
"1054558164";"MAS";"TRAVA";"N";"S";"1054558164"
"1054558164";"VIS";"TRAVA";"N";"S";"1054558164"
"1054565012";"VIS";"TRAVA";"S";"N";"1054565012"
"1054588098";"MAS";"TRAVA";"N";"S";"1054251573"
"1054588098";"VIS";"TRAVA";"N";"S";"1054251573"
"1054602929";"AME";"TRAVA";"S";"N";"1054602929"
"1054608498";"AME";"TRAVA";"S";"N";"1054608498"
"1054611391";"MAS";"TRAVA";"S";"N";"1054611391"
"1054621524";"MAS";"TRAVA";"S";"N";"1054621524"
"1054643030";"MAS";"TRAVA";"N";"S";"1054643030"
"1054643030";"VIS";"TRAVA";"N";"S";"1054643030"
"1054654066";"AME";"TRAVA";"S";"N";"1054654066"
"1054665530";"MAS";"TRAVA";"S";"N";"1054665530"
"1054665530";"VIS";"TRAVA";"S";"N";"1054665530"
"1054673524";"MAS";"TRAVA";"N";"S";"1054673524"
"1054748265";"MAS";"TRAVA";"N";"S";"1054748265"
"1054748265";"VIS";"TRAVA";"N";"S";"1054748265"
"1054773170";"VIS";"TRAVA";"N";"S";"1054773170"
"1054838108";"MAS";"TRAVA";"N";"S";"1054838108"
"1054838108";"VIS";"TRAVA";"N";"S";"1054838108"
"1054888474";"MAS";"TRAVA";"N";"S";"1054888474"
"1054888474";"VIS";"TRAVA";"N";"S";"1054888474"
"1054949066";"MAS";"TRAVA";"N";"S";"1054949066"
"1054949066";"VIS";"TRAVA";"N";"S";"1054949066"
"1054995548";"MAS";"TRAVA";"N";"S";"1054995548"
"1054997931";"AME";"TRAVA";"S";"N";"1054997931"
"1055019364";"MAS";"TRAVA";"N";"S";"1055019364"
"1055019364";"VIS";"TRAVA";"N";"S";"1055019364"
"1055026875";"MAS";"TRAVA";"N";"S";"1055026875"
"1055042137";"VIS";"TRAVA";"N";"S";"1055042137"
"1055063460";"MAS";"TRAVA";"N";"S";"1055063460"
"1055063460";"VIS";"TRAVA";"N";"S";"1055063460"
"1055065544";"MAS";"TRAVA";"N";"S";"1055065544"
"1055065544";"VIS";"TRAVA";"N";"S";"1055065544"
"1055066940";"MAS";"TRAVA";"N";"S";"1055066940"
"1055066940";"VIS";"TRAVA";"N";"S";"1055066940"
"1055130788";"AME";"TRAVA";"S";"N";"1055130788"
"1055142808";"MAS";"TRAVA";"N";"S";"1055142808"
"1055142808";"VIS";"TRAVA";"N";"S";"1055142808"
"1055143804";"VIS";"TRAVA";"S";"N";"1055143804"
"1055168645";"VIS";"TRAVA";"S";"N";"1055168645"
"1055214043";"MAS";"TRAVA";"N";"S";"1055214043"
"1055214833";"AME";"TRAVA";"S";"N";"1055214833"
"1055216305";"MAS";"TRAVA";"N";"S";"1055216305"
